time,latitude,longitude,depth,mag
2021-11-01T08:15:47.700Z,19.16166667,-155.4573333,31.39,2.84
2021-10-27T09:46:52.350Z,19.16366667,-155.502,36.97,2.66
2021-11-04T13:49:07.590Z,19.16533333,-155.477,35.35,2.57
2021-10-10T00:49:32.350Z,19.1658,-65.8736,8,3.28
2021-11-01T14:18:35.160Z,19.16583333,-155.4886667,36.29,2.82
2021-11-06T11:17:17.900Z,19.16716667,-155.4916667,34.9,2.5
2021-10-26T12:24:42.810Z,19.1675,-155.494,31.93,2.53
2021-11-02T12:27:23.130Z,19.16766667,-155.4746667,31.29,3.24
2021-11-07T18:44:30.790Z,19.16900063,-155.3769989,-1.210000038,2.54
2021-10-10T16:36:42.730Z,19.17,-155.094,51.89,2.62
2021-10-12T16:35:59.490Z,19.1715,-155.4841667,35.84,2.97
2021-11-09T00:25:22.870Z,19.17166667,-155.4723333,31.72,3.23
2021-10-11T01:29:15.710Z,19.1725,-155.4918333,31.67,2.95
2021-10-16T08:50:31.800Z,19.1746,-64.247,24,3.66
2021-10-18T05:34:58.350Z,19.1755,-155.507,36.57,3.15
2021-11-01T21:03:24.900Z,19.17766667,-155.4761667,35.6,2.96
2021-11-05T06:19:24.100Z,19.1785,-155.4693333,35.44,2.64
2021-11-01T05:35:14.130Z,19.18016667,-155.4745,35.39,2.82
2021-10-26T20:25:09.670Z,19.182,-155.2453333,46.64,2.58
2021-10-19T02:22:35.900Z,19.1838,-66.5426,21,3.35
2021-10-29T19:18:16.320Z,19.184,-155.4815,37.18,2.6
2021-10-22T04:34:44.430Z,19.1845,-155.4818333,38.28,2.89
2021-10-29T04:47:19.780Z,19.18583333,-155.4735,36.09,2.68
2021-11-04T09:28:19.000Z,19.186,-155.4738333,34.88,2.76
2021-10-28T00:00:40.310Z,19.1863,-66.5375,13,2.99
2021-11-05T17:55:53.460Z,19.18666667,-155.471,37.53,2.73
2021-10-17T15:52:11.020Z,19.18716667,-155.4835,38.36,3.86
2021-10-13T13:43:28.830Z,19.19033333,-155.7025,1.06,2.73
2021-10-31T14:40:56.850Z,19.19133333,-155.472,35.2,3.35
2021-11-07T23:20:01.970Z,19.19400024,-155.4064941,33.15000153,2.52
2021-10-27T19:44:39.560Z,19.19416667,-155.4841667,32.61,2.89
2021-10-26T20:26:54.750Z,19.19466667,-155.2306667,45,2.71
2021-10-17T22:58:40.990Z,19.1995,-155.4353333,35.33,3.29
2021-10-10T23:06:08.040Z,19.20066667,-155.4406667,33.81,2.52
2021-11-01T06:59:17.110Z,19.2075,-155.4025,33.14,3.27
2021-10-15T10:03:13.790Z,19.20783333,-155.3835,31.39,3.6
2021-10-18T18:12:52.790Z,19.2145,-155.405,32.84,2.9
2021-11-05T09:26:59.470Z,19.21466667,-155.4133333,33.39,2.56
2021-10-31T23:12:16.450Z,19.215,-155.4108333,33.22,3.06
2021-11-05T02:19:27.830Z,19.21516667,-155.4091667,32.7,2.8
2021-11-01T01:13:11.220Z,19.21583333,-155.4113333,33.25,2.94
2021-10-11T08:00:11.840Z,19.21916667,-155.4153333,35.49,3.05
2021-10-18T22:11:35.620Z,19.2195,-155.4091667,33.65,2.75
2021-11-09T06:39:56.410Z,19.21983337,-155.4185028,32.97999954,2.83
2021-10-17T03:41:52.040Z,19.22033333,-155.4426667,-0.18,3.17
2021-11-07T09:36:13.030Z,19.23166667,-155.4025,33.04,2.81
2021-11-06T16:35:44.460Z,19.23450089,-155.385498,30.59000015,2.53
2021-10-30T17:09:54.780Z,19.23533333,-155.4031667,32.55,3.01
2021-11-07T18:44:43.480Z,19.23583412,-155.3901672,32,2.54
2021-11-06T01:20:32.700Z,19.23633333,-155.3998333,32.32,2.64
2021-10-31T09:40:07.380Z,19.2385,-155.434,33.81,2.82
2021-10-19T07:40:34.990Z,19.2456,-67.2483,10,3.55
2021-10-30T16:11:37.090Z,19.25516667,-156.3445,37.19,3.17
2021-10-13T02:22:46.220Z,19.264,-65.713,41,3.45
2021-10-25T07:14:44.450Z,19.2651,-67.2948,18,3.73
2021-10-19T01:12:37.040Z,19.2845,-65.0668,40,3.74
2021-10-15T19:54:58.700Z,19.2955,-65.1578,10,3.57
2021-10-31T04:21:41.900Z,19.2975,-64.556,26,3.75
2021-10-25T15:46:42.805Z,19.2989,144.4314,10,4.7
2021-11-03T13:02:51.470Z,19.3033,-65.0796,62,3.7
2021-10-21T17:28:38.740Z,19.32083333,-155.1883333,1.64,2.98
2021-10-13T15:50:34.780Z,19.32933333,-155.1155,3.95,2.77
2021-10-22T21:30:17.520Z,19.333,-67.9521,10,3.73
2021-11-08T07:53:38.650Z,19.3395,-155.3198333,26.97,2.95
2021-10-25T15:32:18.030Z,19.347,144.6251,10,5.1
2021-10-31T07:14:42.550Z,19.3558,-64.7218,18,4
2021-10-31T05:16:40.040Z,19.3558,-64.5185,25,3.83
2021-10-23T15:23:51.260Z,19.3605,-155.471,8.53,3.19
2021-10-15T01:51:37.880Z,19.3691,-64.3513,33,3.97
2021-10-26T09:16:42.610Z,19.3871,-64.8796,34,3.62
2021-11-06T08:15:29.140Z,19.38816667,-155.4565,8.49,2.98
2021-10-19T22:28:42.380Z,19.438,-67.0681,11,2.98
2021-11-03T15:11:25.160Z,19.47866667,-155.7001667,6.98,2.6
2021-11-02T23:21:52.446Z,19.4893,-109.0715,10,4.3
2021-10-31T03:04:55.304Z,19.5474,101.2802,10,4.6
2021-10-23T03:16:43.690Z,19.5631,-66.1645,13,3.65
2021-11-01T20:26:24.040Z,19.5855,-63.5216,43,4.05
2021-10-29T19:03:29.252Z,19.5871,101.3199,15.02,4.4
2021-10-22T04:23:52.000Z,19.6545,-68.8105,42,2.92
2021-10-24T05:23:01.200Z,19.70549965,-155.7226715,94.77999878,2.68000007
2021-10-19T11:23:38.902Z,19.8706,-157.6435,15.4,3.2
2021-10-18T08:56:34.970Z,19.904,-156.8335,7.46,3.64
2021-11-01T19:53:54.230Z,19.9966,-65.258,35,3.71
2021-10-18T12:57:43.550Z,20.01866667,-156.065,7.1,2.68
2021-10-21T18:00:20.809Z,20.0936,121.5155,32.07,4.4
2021-10-30T16:09:37.924Z,20.6483,121.2917,34.82,4.7
2021-10-29T11:54:38.225Z,21.0783,145.3232,35,4.6
2021-10-16T15:35:02.553Z,21.1965,121.1064,10,4.8
2021-10-12T09:06:41.839Z,21.461,143.9764,10,4.1
2021-10-20T03:28:34.505Z,21.8424,144.4228,88.43,4.8
2021-10-31T19:18:42.555Z,22.2682,143.4739,136.39,4.2
2021-10-18T15:48:34.454Z,22.4406,143.0569,167.9,4.3
2021-10-19T00:44:09.237Z,22.5257,92.7906,35,4.8
2021-10-24T18:17:19.692Z,22.6829,120.3037,10,4.4
2021-11-09T18:24:14.486Z,23.9958,122.3123,27.65,4.8
2021-10-23T03:16:01.816Z,24.0245,121.785,10,5.1
2021-10-18T05:49:18.230Z,24.2087,121.6783,35.61,4.8
2021-11-06T13:09:16.515Z,24.2243,94.8334,107.01,4.4
2021-11-04T09:45:40.820Z,24.2538,68.412,10,4.9
2021-10-16T01:46:25.233Z,24.3171,93.8462,45.78,4
2021-10-24T05:11:34.344Z,24.5714,121.8303,64.52,6.2
2021-11-08T02:18:33.296Z,24.7275,95.2339,118.09,4.5
2021-10-10T15:22:41.136Z,25.2297,124.7191,89.28,4.4
2021-11-09T04:17:23.277Z,25.4273,94.8924,66.89,4.3
2021-10-12T03:35:43.146Z,25.4592,126.5228,27.34,4.9
2021-11-05T20:56:42.160Z,26.2457,128.6668,12.5,4.1
2021-10-26T05:38:19.990Z,26.3634,140.6841,488.59,4.2
2021-11-02T13:29:31.927Z,26.6453,96.7986,10,4.8
2021-11-07T16:20:46.577Z,27.3029,88.797,10,4.6
2021-10-10T16:11:25.699Z,27.4482,55.2274,10,4.7
2021-10-17T06:28:27.258Z,27.6292,140.3275,484.2,4
2021-10-13T23:43:57.425Z,27.681,140.669,10,4.6
2021-10-21T06:05:11.184Z,27.7052,58.3722,10,4.9
2021-11-08T16:27:20.875Z,27.7409,139.9831,499.27,4.1
2021-10-31T13:02:22.288Z,27.8329,139.8136,480.54,4.2
2021-10-18T08:01:38.129Z,27.9554,85.8716,10,4.3
2021-11-03T12:01:56.381Z,28.1701,127.6382,186.48,4.5
2021-10-19T22:20:53.881Z,28.2915,142.8557,10,4.3
2021-10-30T13:09:25.388Z,28.3618,65.8332,10,4.2
2021-10-31T00:46:33.071Z,28.47564697,-100.2852711,3.448120117,3.3
2021-10-26T16:25:33.055Z,28.4947,-17.8688,10,4.6
2021-10-25T01:06:48.465Z,28.6826,138.2171,519.53,4.4
2021-10-17T21:59:51.077Z,28.7036,138.1975,506.54,5.4
2021-10-18T10:32:14.377Z,28.7052,87.2852,10,4.7
2021-10-17T01:12:40.867Z,28.7103,138.1871,525.99,4.8
2021-11-05T01:48:31.990Z,28.8149,87.4331,10,5
2021-11-06T00:44:53.651Z,28.94805908,-98.3537454,4.915405273,2.7
2021-10-29T21:47:49.597Z,28.96087646,-97.6216682,9.072713216,2.5
2021-10-13T06:43:46.539Z,28.9613,131.4977,36.81,4.4
2021-10-18T00:37:01.279Z,29.2518,104.1048,10,4.6
2021-11-02T22:23:04.000Z,29.2959,143.293,10,4.2
2021-10-10T11:41:28.375Z,29.33258057,-97.37971048,3.888305664,2.5
2021-10-10T17:25:28.049Z,29.33441162,-97.37764246,6.333780924,2.5
2021-10-11T03:53:41.602Z,29.36737061,-97.37971048,2.518839518,2.6
2021-10-17T02:32:06.430Z,29.4073,130.7267,20.69,5.1
2021-10-25T06:44:41.136Z,29.4171,142.2177,10,4.2
2021-10-17T05:16:01.230Z,29.4309,130.7187,36.08,4.5
2021-11-05T11:18:40.797Z,29.7102,-113.825,10,4.3
2021-11-03T22:49:40.675Z,29.7451,-113.8536,10,4.3
2021-11-06T06:19:36.632Z,29.8844,-113.9053,10,4.3
2021-10-17T21:56:32.119Z,29.9239,68.2868,21.86,4.4
2021-11-03T16:10:38.716Z,29.9614,-113.6855,10,4.5
2021-11-05T14:08:05.831Z,30.0087,-113.9223,10,4.5
2021-10-10T15:02:41.359Z,30.0547,67.9369,10,4.5
2021-10-12T03:19:00.613Z,30.1378,142.8267,10,5.2
2021-10-10T01:48:57.659Z,30.3748,94.8352,31.58,4.7
2021-10-10T16:29:40.747Z,30.3872,94.7873,10,4.7
2021-10-12T00:31:54.076Z,30.405,94.6879,10,4.6
2021-10-13T04:58:35.007Z,30.6667,138.6685,386.29,4.1
2021-11-05T20:18:26.857Z,30.6776,-112.8076,10,4.6
2021-10-12T13:24:13.473Z,30.976,-41.355,10,4.6
2021-10-16T11:46:02.297Z,30.9881,56.4143,10,4.8
2021-11-03T15:50:24.790Z,31.03909787,-103.3145455,5.797363281,2.5
2021-11-09T09:38:07.137Z,31.1500458,-103.2925777,3.715014648,2.5
2021-11-09T13:36:59.140Z,31.16196437,-103.2780887,3.046606445,2.5
2021-10-21T05:49:40.460Z,31.3518333,-114.3585,13.69,4
2021-11-09T13:16:28.190Z,31.4736667,-115.6675,11.08,2.62
2021-10-18T08:07:22.450Z,31.55776587,-104.1535275,7.494091797,3.5
2021-10-18T08:08:29.245Z,31.55961406,-104.1513886,6.157275391,3.2
2021-11-01T18:48:08.218Z,31.59513341,-104.0042391,8.213916016,2.6
2021-10-24T14:26:21.574Z,31.59582186,-104.0045113,7.674047852,3.1
2021-10-10T13:17:14.213Z,31.60533424,-104.5013316,8.522412109,3.8
2021-10-28T17:26:05.663Z,31.61512684,-104.1218823,7.10847168,2.5
2021-10-22T02:39:48.791Z,31.64950218,-104.2372595,7.211303711,2.5
2021-10-18T00:27:33.841Z,31.65633444,-104.5642811,6.979931641,2.9
2021-10-23T08:00:21.930Z,31.65661624,-104.4305338,6.234399414,2.7
2021-10-12T03:32:09.337Z,31.65968688,-104.4846563,6.465771484,2.6
2021-10-22T23:55:22.187Z,31.66030001,-104.4294917,6.182983398,3.4
2021-10-20T08:03:26.433Z,31.66177696,-104.342308,6.131567383,2.9
2021-11-05T10:45:01.284Z,31.66197372,-104.5481939,7.596923828,2.5
2021-10-16T22:34:15.857Z,31.66371444,-104.3635857,7.031347656,2.6
2021-10-27T17:17:53.666Z,31.67041333,-104.3943269,7.494091797,2.8
2021-10-21T15:33:13.272Z,31.67072425,-104.3816795,6.74855957,3.2
2021-10-31T05:14:47.196Z,31.67113217,-104.3897577,7.10847168,2.6
2021-11-08T21:05:27.010Z,31.67129056,-104.4007945,7.494091797,2.5
2021-10-12T05:59:12.871Z,31.67458066,-104.3895193,7.442675781,3
2021-10-21T11:31:54.726Z,31.67561951,-104.4064861,7.159887695,3.2
2021-10-14T23:22:31.259Z,31.67586515,-104.4040658,7.494091797,2.7
2021-10-29T14:00:32.925Z,31.67924459,-104.3028856,7.391259766,2.5
2021-11-02T23:34:34.447Z,31.67986221,-104.4587458,6.080151367,2.6
2021-10-29T11:29:00.027Z,31.68385269,-104.3007688,7.596923828,2.7
2021-10-11T22:49:02.821Z,31.68498564,-104.4149163,7.391259766,2.7
2021-10-27T03:34:43.308Z,31.6974781,-104.1544168,7.596923828,2.9
2021-10-18T04:14:41.489Z,31.70739361,-104.0352,8.033959961,2.6
2021-10-17T19:00:11.091Z,31.7083597,-104.0222806,7.725463867,3.4
2021-10-19T23:32:18.192Z,31.71298043,-104.0153025,7.725463867,2.8
2021-10-17T16:58:41.337Z,31.71388242,-104.0201538,7.622631836,2.9
2021-10-19T22:09:26.339Z,31.71574552,-104.0131618,7.416967773,2.9
2021-10-21T17:56:08.972Z,31.77378534,-104.5903393,3.997802734,3.2
2021-10-10T01:18:10.380Z,31.7978333,-116.0445,5.75,2.54
2021-10-26T21:54:36.808Z,31.92901611,-102.3314834,8.387980143,3.4
2021-10-26T22:03:00.160Z,31.93084717,-102.3336271,8.387980143,3.6
2021-10-27T21:04:23.782Z,31.94274902,-102.3282679,7.776611328,3.2
2021-10-14T22:05:10.840Z,31.99008647,-103.8697442,7.519799805,3.3
2021-11-09T10:57:27.929Z,31.9988,78.5637,10,4.5
2021-10-30T16:00:31.717Z,32.03979492,-102.2832508,7.727701823,2.6
2021-10-23T02:56:39.830Z,32.0458333,-117.4516667,5.95,3.6
2021-10-23T11:27:17.810Z,32.0555,-117.4541667,5.91,2.85
2021-10-21T08:36:47.362Z,32.1004,138.2208,335.52,5.5
2021-11-07T05:11:24.817Z,32.1268,142.6049,10,4.4
2021-11-03T02:11:12.210Z,32.2621667,-115.2611667,22.15,2.84
2021-10-10T21:52:04.961Z,32.29,49.6449,10,4.5
2021-10-31T22:15:22.304Z,32.31719971,-101.6262147,7.165242513,2.9
2021-10-30T09:55:21.266Z,32.37945557,-101.6176401,4.817586263,2.7
2021-10-27T09:14:09.692Z,32.394104,-101.6326458,11.12691243,2.9
2021-10-13T17:00:49.084Z,32.4545,133.1539,12.63,4.6
2021-11-01T19:19:32.740Z,32.5808333,-117.8613333,5.95,2.6
2021-10-25T02:20:02.050Z,32.7145,-117.5916667,18.01,2.71
2021-10-25T23:37:57.055Z,32.77862549,-100.6637052,1.393920898,2.7
2021-11-05T16:38:39.180Z,32.8538333,-118.4495,3.08,3.06
2021-11-07T06:12:40.594Z,32.9379,-88.0304,5.34,2.5
2021-10-24T06:49:12.020Z,32.9675,-115.876,11.15,3.55
2021-10-23T16:12:50.530Z,33.1585,-115.9545,8.77,2.67
2021-10-26T00:32:08.893Z,33.2123,76.8049,10,4.6
2021-10-31T20:35:41.178Z,33.3781,135.5757,12.51,5.1
2021-10-19T19:11:10.090Z,33.6611667,-116.7676667,13.84,2.78
2021-11-05T04:55:56.513Z,33.7615,137.4822,343.83,4.9
2021-10-14T00:04:19.798Z,33.8069,91.9404,10,4.3
2021-10-12T19:50:15.150Z,33.8738333,-119.3443333,5.91,3.25
2021-10-11T12:50:35.983Z,34.003,25.8716,10,4.3
2021-10-24T14:01:02.280Z,34.0168333,-118.1973333,17.15,3.61
2021-10-26T20:55:53.020Z,34.0198333,-118.9645,15.38,2.57
2021-10-26T07:08:41.690Z,34.0335,-116.9793333,20.39,2.53
2021-10-11T14:43:20.315Z,34.1319,26.0136,10,4.4
2021-10-19T05:32:32.668Z,34.5883,28.3882,41.53,5.9
2021-11-04T19:26:08.980Z,34.658,-94.3715,16.66,2.7
2021-10-12T09:36:26.949Z,34.8373,26.3556,10,4.4
2021-10-15T23:25:42.526Z,34.8736,26.3494,10,4.2
2021-10-26T19:45:24.864Z,34.9711,23.2493,10,4.1
2021-11-02T09:14:49.384Z,34.9928,26.2579,10,4.1
2021-10-30T01:38:09.324Z,35.0575,25.156,10,4
2021-10-20T02:44:05.021Z,35.0575,25.2573,11.01,4.4
2021-10-21T09:38:39.824Z,35.0631,25.2178,10,4.6
2021-11-03T01:17:08.410Z,35.0821667,-116.693,10.54,2.56
2021-10-22T10:11:31.119Z,35.0853,25.2029,10,4.5
2021-11-07T19:08:53.939Z,35.106,-95.39033333,6.91,2.52
2021-10-22T17:12:50.566Z,35.1289,25.2958,10,4.3
2021-10-21T08:12:57.510Z,35.191,25.2537,10,4.8
2021-10-12T09:24:03.839Z,35.1931,26.2556,10,6.4
2021-10-31T14:02:49.390Z,35.3576,139.5496,81.22,4.5
2021-10-23T19:54:01.108Z,35.3958,-3.4733,10,4.2
2021-10-16T04:20:19.830Z,35.4463333,-118.2773333,6.87,2.61
2021-11-03T15:09:45.294Z,35.4853,23.0381,35,4.3
2021-11-07T07:58:28.620Z,35.5058333,-118.3856667,6.45,2.64
2021-10-24T17:55:10.730Z,35.518,-83.9618333,7.62,2.72
2021-10-28T23:59:22.708Z,35.5746,140.1072,53.41,4.6
2021-10-11T23:14:47.140Z,35.658,-117.5356667,7.73,3.08
2021-11-05T12:03:13.550Z,35.6648333,-117.4856667,10.73,3.36
2021-10-25T23:49:36.100Z,35.7688333,-121.3038333,6.46,3.53
2021-10-25T23:42:35.860Z,35.7758333,-121.3043333,7.79,4.65
2021-11-09T12:18:32.350Z,35.8378333,-117.666,5.04,2.76
2021-11-07T05:03:02.277Z,35.8652,70.7477,93.44,4.2
2021-11-09T16:15:09.550Z,35.87,-117.6983333,8.83,2.54
2021-10-26T19:47:08.380Z,35.941,-117.3195,1.61,2.67
2021-10-26T04:38:49.060Z,36.021,-117.777,1.81,2.68
2021-11-02T15:00:11.748Z,36.0259,143.0997,10,4.6
2021-10-28T00:55:29.417Z,36.0429,139.8833,50.3,4.4
2021-10-13T18:22:51.183Z,36.063,21.7265,10,4.4
2021-10-26T15:28:08.820Z,36.1156667,-89.7428333,6.75,2.79
2021-10-17T20:11:58.726Z,36.1397,70.7078,93.18,4.5
2021-11-08T23:23:22.650Z,36.1585,-89.6883333,7.52,2.59
2021-10-18T09:45:06.480Z,36.1858333,-120.3091667,10.36,3.44
2021-10-18T09:42:15.540Z,36.196,-120.3048333,10.33,2.76
2021-10-18T00:41:49.100Z,36.2098333,-117.856,4.61,2.51
2021-10-17T21:41:06.920Z,36.213,-117.8613333,4.1,2.69
2021-10-17T13:19:00.720Z,36.2131667,-117.86,4.19,3.98
2021-10-20T01:15:34.830Z,36.2158333,-117.8601667,4.9,2.89
2021-11-07T18:08:32.197Z,36.2202,140.0225,61.39,4.4
2021-10-29T15:24:10.250Z,36.221,-117.8781667,1.91,3.01
2021-10-16T10:09:32.560Z,36.2285,-106.7745,4.01,2.7
2021-10-17T01:08:19.033Z,36.2576,-106.7792,5,2.5
2021-10-20T09:31:36.768Z,36.3213,69.808,129.91,4.3
2021-11-05T00:55:25.199Z,36.36583333,-97.345,5.81,2.79
2021-10-31T21:14:47.218Z,36.4665,140.6005,52.43,5.1
2021-11-08T21:36:12.970Z,36.4760017,-121.055336,8.12,2.55
2021-10-25T14:05:33.281Z,36.4917,70.2839,218.65,4
2021-10-31T05:28:48.066Z,36.494,71.1365,236.32,4.1
2021-10-10T11:39:34.566Z,36.5138,70.8503,193.76,4.3
2021-10-30T00:18:56.480Z,36.5378342,-119.2064972,25.79,2.75
2021-10-28T15:26:26.405Z,36.6051,71.3417,130.18,4.2
2021-11-09T14:25:42.414Z,36.6288,71.1367,201.48,4.4
2021-10-20T08:57:15.880Z,36.6708333,-121.3173333,6.52,3.73
2021-10-20T08:52:50.670Z,36.6796667,-121.3088333,5.24,2.73
2021-10-29T21:21:09.140Z,36.69133333,-97.68666667,7.37,3.01
2021-11-06T05:49:24.707Z,36.7328,-105.0002,5,2.6
2021-11-01T03:09:15.401Z,36.7422,-104.9365,5.36,4
2021-11-01T02:11:50.962Z,36.7539,-104.9197,5,3.2
2021-10-18T10:14:20.510Z,36.8146667,-121.5498333,6.79,2.89
2021-10-26T10:29:59.835Z,36.8871,-82.9648,0,3.4
2021-10-25T14:47:20.837Z,36.9327,66.6992,18.88,4.4
2021-11-08T10:10:15.230Z,36.95866667,-98.08566667,5,2.66
2021-11-03T02:35:56.282Z,37.0394,141.3118,48.91,4.6
2021-10-18T07:36:12.960Z,37.0533333,-117.9296667,1.77,2.51
2021-11-03T04:29:45.473Z,37.0668,71.2043,113.76,4.3
2021-11-08T16:15:02.908Z,37.1128,140.4117,47.69,4.7
2021-10-26T16:40:11.784Z,37.1967,142.4328,31.88,4.5
2021-10-11T13:13:08.817Z,37.1971,56.5032,10,4.2
2021-10-21T22:35:35.560Z,37.2191658,-119.2789993,8.26,2.76
2021-10-26T16:27:55.146Z,37.2597,142.2418,22.51,4.9
2021-11-08T09:15:30.227Z,37.2915,-117.4805,5.1,2.7
2021-10-26T06:55:52.180Z,37.3858333,-121.739,6.64,2.6
2021-11-07T19:44:20.440Z,37.4076653,-118.5169983,6.94,2.85
2021-10-11T20:38:55.100Z,37.4445,-118.5426667,10.19,2.71
2021-10-16T22:55:40.090Z,37.4945,-118.7495,14.02,2.76
2021-10-17T02:55:02.370Z,37.5491667,-121.6998333,3.39,2.83
2021-10-22T21:14:19.670Z,37.5855,-118.732,8.93,3.38
2021-10-22T02:30:17.310Z,37.5878333,-118.7328333,8.81,3.26
2021-10-24T22:33:12.007Z,37.6489,-97.2764,6.54,2.5
2021-10-18T07:21:22.776Z,37.7497,72.259,124.92,4.3
2021-10-28T14:47:54.451Z,37.7506,141.7884,60.52,4.3
2021-11-08T17:43:21.946Z,37.8505,32.1712,10,5.1
2021-11-05T04:46:44.420Z,37.9091667,-122.2916667,5.01,2.65
2021-10-23T13:34:45.010Z,37.9861667,-122.2555,10.3,2.75
2021-10-17T21:03:12.017Z,38.0438,74.4948,190.19,4.1
2021-10-20T00:18:08.890Z,38.0613333,-118.7415,8.68,2.55
2021-11-08T19:35:28.084Z,38.1025,93.7149,10,4.4
2021-11-03T20:25:34.800Z,38.1213,-118.041,3.3,2.8
2021-10-16T06:31:50.897Z,38.1314,-117.9823,9.7,2.9
2021-10-26T01:28:20.269Z,38.132,-117.979,11.2,2.8
2021-10-15T12:36:04.947Z,38.1348,-117.9846,9,3.7
2021-10-25T12:52:31.723Z,38.1366,23.8576,10,2.6
2021-11-08T05:24:46.916Z,38.1448,-118.2335,8.3,3.2
2021-10-12T08:28:37.959Z,38.1602,-117.901,10.3,3.5
2021-10-12T16:53:58.252Z,38.171,-117.8477,9.8,2.9
2021-10-21T17:46:06.757Z,38.1734,72.9929,58.95,4.2
2021-10-27T10:21:40.732Z,38.1898,72.7715,122,4.2
2021-10-23T21:12:55.410Z,38.1965,-117.8896,8.1,2.9
2021-10-25T17:52:47.640Z,38.2301667,-112.6911667,0.55,3.02
2021-10-24T07:07:52.030Z,38.2346667,-112.6866667,7.13,3.29
2021-10-18T02:01:23.240Z,38.2759,141.5402,71.21,4.6
2021-11-06T00:08:47.085Z,38.2859,140.6879,97.2,4.4
2021-11-01T15:36:54.716Z,38.3353,74.0881,141.13,4.4
2021-10-27T16:19:27.180Z,38.5156667,-119.5305,4.61,2.84
2021-10-18T10:13:44.920Z,38.5316667,-119.4101667,2.08,2.58
2021-10-25T22:17:18.670Z,38.5443333,-119.5298333,4.64,2.78
2021-10-26T11:29:20.770Z,38.545,-119.5303333,4.33,2.68
2021-10-25T22:17:32.490Z,38.5453333,-119.5311667,4.18,2.86
2021-10-16T21:10:18.570Z,38.5495,-119.5253333,4.44,2.52
2021-10-27T21:38:28.090Z,38.5818,31.6373,10,4
2021-10-20T15:05:47.709Z,38.6076,43.3512,10,4.4
2021-10-10T15:44:31.579Z,38.6105,43.1477,10,4.4
2021-11-03T21:12:35.099Z,38.6637,-97.4746,1.19,2.9
2021-11-09T12:19:05.933Z,38.667,-97.4726,3.27,3
2021-10-20T14:59:06.703Z,38.6719,43.0894,10,4.2
2021-11-08T06:46:26.725Z,38.6766,-97.4495,5,2.5
2021-11-08T06:20:57.279Z,38.6771,-97.4843,5,2.6
2021-10-26T18:38:51.780Z,38.7613333,-122.7086667,1.26,2.9
2021-10-10T04:38:02.040Z,38.7858333,-122.766,1.66,2.59
2021-10-20T04:05:04.280Z,38.7878333,-122.7601667,1.51,3.13
2021-10-20T05:20:51.670Z,38.7928333,-122.816,3.41,2.73
2021-10-13T21:41:33.990Z,38.8086667,-122.8123333,1.79,2.59
2021-10-23T01:17:20.674Z,38.8202,20.5464,10,4.1
2021-10-24T04:09:22.590Z,38.8238333,-122.8545,2.69,2.59
2021-10-24T03:53:39.750Z,38.8253333,-122.8556667,2.88,2.77
2021-10-23T04:26:26.860Z,38.8283333,-122.8016667,2.16,2.93
2021-10-23T04:28:00.390Z,38.829,-122.802,2.17,2.69
2021-11-05T06:59:07.830Z,38.833168,-122.8101654,1.71,2.75
2021-11-05T06:59:01.330Z,38.8333321,-122.8121643,1.84,2.96
2021-10-24T11:10:51.640Z,38.8351667,-122.8071667,2.51,2.61
2021-10-12T16:23:39.551Z,38.8599,-97.3138,5,2.5
2021-10-15T19:54:07.920Z,38.9293333,-123.0351667,4.42,2.97
2021-11-08T11:37:58.127Z,38.9691,-118.1516,5.4,2.7
2021-10-15T00:04:32.500Z,39.0756,-115.6637,10,3.6
2021-10-28T06:07:14.398Z,39.2542,-99.495,10,2.7
2021-11-03T10:10:47.552Z,39.287,-99.529,5,2.7
2021-10-22T11:29:38.780Z,39.4346667,-111.9605,7.12,3.24
2021-11-09T13:07:31.433Z,39.5092,-114.9011,12.7,2.8
2021-10-23T21:46:28.260Z,39.5631667,-120.3128333,5.98,3.13
2021-10-12T11:30:36.759Z,39.564,142.5149,35,4.1
2021-10-17T16:50:32.230Z,39.7918333,-121.9966667,16.72,2.9
2021-11-04T00:24:34.080Z,39.8938333,-123.4245,7.43,4.08
2021-10-27T20:53:56.077Z,39.9387,141.6147,72.38,4.2
2021-10-29T22:26:38.050Z,39.9493333,-120.8438333,5.41,2.71
2021-11-07T12:44:30.590Z,40.2686,142.273,58.9,4.4
2021-10-12T11:29:05.580Z,40.2886667,-124.4941667,20.61,3.84
2021-10-21T13:10:56.720Z,40.2911667,-124.5481667,20.1,2.93
2021-11-01T13:48:41.891Z,40.3285,77.3144,10,4.6
2021-11-03T00:24:51.300Z,40.363,-124.2553333,29.6,4.38
2021-11-09T19:48:30.960Z,40.3656654,-124.2371674,24.84,2.83
2021-11-08T05:48:48.260Z,40.3759995,-125.0865021,21.99,2.82
2021-11-03T01:33:17.220Z,40.3781662,-124.2366638,27.77,3.37
2021-10-20T19:27:05.940Z,40.5938333,-124.9261667,24.58,2.65
2021-11-02T02:30:52.438Z,40.6111,-115.1616,14.1,2.7
2021-10-31T23:27:25.244Z,40.6211,141.7102,90.56,4.2
2021-10-18T21:59:41.575Z,40.8185,-126.3132,10,3.2
2021-10-17T15:49:31.360Z,40.9682,142.1452,67.87,4.8
2021-11-07T19:22:20.487Z,41.0692,141.9184,66.63,4.5
2021-10-28T15:39:57.165Z,41.0794,-125.7389,10,2.6
2021-10-24T17:04:47.455Z,41.1087,44.0221,16.08,4.2
